slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
10,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down_left,stay,1.0,0.5,116.36038969321072,176.36038969321072,341.2132034355964,281.2132034355964,396.66829995589524,290.19670039716783,398.0,289.0,1.7903957238695234,11,16.367555559704083,0.7380013873824772,0.2619986126175228,4.426028412479445,4.426050266226307,3.920562889653703,39.44297037304908,0.4443333778353353,0.4443333778353353,0.0,0.5300144304286106,3.3905484592250925,1,0.0,1,4.510370042467992,0.08431977624168499,0,1,0,10.0,1.5
11,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,116.36038969321072,166.36038969321072,341.2132034355964,281.2132034355964,395.26729540453107,288.38257459958083,396.0,288.0,0.8265708369315518,12,18.10517881712302,0.7157195003484119,0.2842804996515881,4.5521293781888295,4.5520867864021035,4.045490395698506,38.30557629622732,0.4588852459485941,0.4588852459485941,0.0,0.5446263214599292,3.500864074238577,1,4.259178672594288e-05,1,4.633347085821523,0.08126029941941934,0,1,0,10.0,1.5
12,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,116.36038969321072,156.36038969321072,341.2132034355964,281.2132034355964,393.37103010491575,286.509167581468,394.0,287.0,0.797821779600113,13,19.885626090219038,0.6911623966350235,0.3088376033649764,4.6616427477181155,4.661350143994617,4.153819002738451,46.35292821977255,0.5289738302208257,0.5289738302208257,0.0,0.6156976856518249,3.5381213170866257,1,0.0002926037234987078,1,4.739640667522058,0.07829052352744131,0,1,0,10.0,1.5
13,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down_left,stay,1.0,0.5,109.28932188134524,149.28932188134524,341.2132034355964,281.2132034355964,391.7629559076154,284.8510338478108,392.0,286.0,1.1731637228498328,14,21.707688730032963,0.6655296267034561,0.33447037329654394,4.75749257413252,4.757090431134013,4.246983813127121,44.93760628327575,0.5427025249999842,0.5427025249999842,0.0,0.6294670545013151,3.6175167586258064,1,0.00040214299850749313,1,4.827872105525421,0.07078167439140738,0,1,0,10.0,1.5
14,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,109.28932188134524,139.28932188134524,341.2132034355964,281.2132034355964,390.1190087381278,283.2125131957468,390.0,285.0,1.7914441535057974,15,23.57030706206434,0.6391880224063546,0.36081197759364536,4.830326033013965,4.829753056864769,4.318750118895802,48.31587641068344,0.585598329084744,0.585598329084744,0.0,0.6728869474320188,3.6458631714637835,1,0.0005729761491961582,1,4.897736533248168,0.06798347638339926,0,1,0,10.0,1.5
15,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down_left,stay,1.0,0.5,102.21825406947977,132.21825406947977,341.2132034355964,281.2132034355964,388.9937360654225,281.322821737865,388.0,284.0,2.855660136460491,16,25.47253422806612,0.6116846277806994,0.38831537221930057,4.882217078454996,4.881524022148589,4.368376495329872,49.589716293907784,0.6162636400441079,0.6162636400441079,0.0,0.7038698650963054,3.6645066302335665,1,0.000693056306406703,1,4.943158103358428,0.06163408120983881,0,1,0,10.0,1.5
16,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.84006324670105,278.5786899193906,386.0,283.0,5.2548969613266605,17,27.413511723236045,0.5810224349440709,0.41897756505592915,4.906954936967687,4.905874348134936,4.392178012158771,62.023332599645045,0.7142751128302307,0.7142751128302307,0.0,0.8033187972625189,3.588859214896252,1,0.0010805888327514168,1,4.965209661468642,0.059335313333706695,0,1,0,10.0,1.5
17,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.0248570734737,276.4173816072069,384.0,282.0,7.510979744906157,18,29.39245226244316,0.5505304865241885,0.4494695134758115,4.906345893042393,4.905120515431816,4.391797059497795,55.24549104196029,0.6973974688761935,0.6973974688761935,0.0,0.7859612632066338,3.605835796291161,1,0.001225377610577283,1,4.965209661468642,0.06008914603682676,0,1,0,0.0,1.5
18,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.9906728361772,273.6653346641181,382.0,281.0,10.132463781916686,19,31.408627397579796,0.5190674469003683,0.4809325530996317,4.905681714837338,4.904052250753265,4.391379550107957,69.39292561135596,0.8064438276439337,0.8064438276439337,0.0,0.8966239829448274,3.49475556716313,1,0.0016294640840728292,1,4.965209661468642,0.06115741071537653,0,1,0,0.0,1.5
19,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.74332847146985,271.3605125004655,380.0,280.0,12.291726364291874,20,33.46135831074406,0.4884981824373671,0.5115018175626329,4.904958824067094,4.903058779017037,4.39092315185463,64.36112354469748,0.8007803243756254,0.8007803243756254,0.0,0.8906625725611697,3.5002605792934602,1,0.001900045050057031,1,4.965209661468642,0.062150882451604855,0,1,0,0.0,1.5
20,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.9663047228309,269.02345878095707,378.0,279.0,14.825357127882143,21,35.55000879043492,0.4744429113005255,0.5255570886994745,4.904173404467312,4.902058464715915,4.390425372296544,68.20099874215356,0.8487060803572706,0.8487060803572706,0.0,0.9391811811105295,3.4512441911860146,1,0.0021149397513973156,1,4.965209661468642,0.06315119675272783,0,1,0,0.0,1.5
21,0,0,security_risk,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.7666518106443,266.5931071778771,376.0,278.0,17.12029796205741,22,37.67397974730039,0.46078341059616923,0.5392165894038308,4.90332138953212,4.900881200121195,4.389883549961215,73.44784782980621,0.9054268844518412,0.9054268844518412,0.0,0.9966390672095519,3.3932444827516637,1,0.0024401894109251643,1,4.965209661468642,0.0643284613474474,0,1,0,0.0,1.5
22,1,0,security_risk,0.26442133233025383,0.26442133233025383,0.0,0.26442133233025383,79.73557866766974,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.8016575533865,264.1587137568958,374.0,277.0,19.595604065837357,23,39.8327048416248,0.4465790714853668,0.5534209285146332,4.902398449544773,4.89966689759802,4.389294845046377,76.6968371450125,0.950508071286323,0.950508071286323,0.0,1.0422610254849867,3.347033819561391,1,0.002731551946753008,1,4.965209661468642,0.06554276387062291,0,1,0,0.0,1.5
23,1,1,security_risk,0.2855674286229258,0.2855674286229258,0.26442133233025383,0.5499887609531796,79.45001123904682,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.063086186771,261.7257924215282,389.1451193552409,262.19817168412726,0.4794492762147672,0,1.5545716486705732,0.9927029525338344,0.0072970474661655195,4.8986940443473115,4.8984222678043805,4.386724554845452,0.0,0.015545716486705732,0.015545716486705732,0.0,0.09580117365157279,4.290923381193879,1,0.0002717765429309793,1,4.965209661468642,0.0667873936642617,0,1,0,0.0,1.5
24,0,1,security_risk,0.0,0.0,0.2855674286229258,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.25247265452253,258.7886456755715,388.83546466769985,259.9329230533825,1.2178942394329548,0,1.0783354434487586,0.9929463961874808,0.007053603812519183,4.897377061127882,4.896800236258635,4.385856963922152,0.0,0.010783354434487587,0.010783354434487587,0.0,0.09099118797883246,4.29486577594332,1,0.0005768248692472611,1,4.965209661468642,0.06840942521000715,0,1,0,0.0,1.5
25,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.1699299791545,256.73712806894184,387.64595291698197,258.0005177917567,1.979560475899197,1,1.6449626303517353,0.9714661384078198,0.028533861592180132,4.8959933023547775,4.895557401394909,4.384954409582445,2.95317748467306,0.03816869121155571,0.03816869121155571,0.0,0.1187285052230582,4.266225904359387,1,0.00043590095986889565,1,4.965209661468642,0.06965226007373379,0,1,0,0.0,1.5
26,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.91018064444654,254.5276115753193,386.4564411662641,256.06811253013086,2.8972367211821766,2,2.717504585253256,0.9476111990363271,0.05238880096367292,4.894518794680461,4.89411392306182,4.383991158845525,6.249464171098043,0.07267183087912082,0.07267183087912082,0.0,0.15366852775475598,4.230322631090769,1,0.0004048716186408896,1,4.965209661468642,0.0710957384068228,0,1,0,0.0,1.5
27,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.4053197129618,251.92714606632356,385.2669294155462,254.13570726850506,3.837608140846804,3,3.9502651398930353,0.9230643211235225,0.07693567887647745,4.892948974650525,4.892268705338661,4.382964098816397,10.647059129800478,0.11538500617773322,0.11538500617773322,0.0,0.19694473860470257,4.186019360211694,1,0.0006802693118643788,1,4.965209661468642,0.07294095612998104,0,1,0,0.0,1.5
28,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.4541456324933,249.60301276573134,384.0774176648283,252.20330200687926,5.09089892264327,4,5.269743121727919,0.897466504937141,0.10253349506285903,4.891279083614584,4.890655850528522,4.381869971301092,12.898584468048712,0.1460889380255715,0.1460889380255715,0.0,0.22800577078454914,4.1538642005165425,1,0.0006232330860616031,1,4.965209661468642,0.07455381094012041,0,1,0,0.0,1.5
29,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.66751360643116,247.3410169362913,382.88790591411043,250.27089674525345,6.479819501505958,5,6.654819670848053,0.8713011274382194,0.12869887256178061,4.889504162526016,4.889059084077497,4.380705367694022,15.86018378450192,0.18170929941549205,0.18170929941549205,0.0,0.2640607997610271,4.116644567932995,1,0.000445078448519709,1,4.965209661468642,0.07615057739114577,0,1,0,0.0,1.5
30,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.56289608475663,244.70231139849193,381.69839416339255,248.33849148362765,7.768088068498501,6,8.096844541114555,0.8451344236814202,0.15486557631857983,4.887619046734554,4.8870033100072146,4.379466723717464,21.24467174408987,0.23243647587568475,0.23243647587568475,0.0,0.31547062750420524,4.063996096213258,1,0.0006157367273393888,1,4.965209661468642,0.07820635146142772,0,1,0,0.0,1.5
31,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.82028884913376,242.14492010102745,380.50888241267467,246.40608622200185,9.340075677560307,7,9.591245622097782,0.8181198472370982,0.1818801527629018,4.885618360785452,4.885022026495806,4.378150314012793,24.29218060412735,0.26966553984574193,0.26966553984574193,0.0,0.35315388246836443,4.024996431544428,1,0.0005963342896464496,1,4.965209661468642,0.08018763497283617,0,1,0,0.0,1.5
32,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.4375829521324,239.30493393682642,379.3193706619568,244.47368096037604,10.481304363587714,8,11.135121374857395,0.791876579682498,0.20812342031750192,4.883496513238694,4.882485456932546,4.376752246582321,30.125249264795084,0.3241027093373444,0.3241027093373444,0.0,0.4083287464013097,3.9684235001810118,1,0.0010110563061482836,1,4.965209661468642,0.08272420453609615,0,1,0,0.0,1.5
33,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,386.39398031336555,237.68631520707618,378.1298589112389,242.54127569875024,9.584693209738315,9,12.726378034270597,0.7700289281410064,0.2299710718589936,4.881247691521247,4.880283404359386,4.37526845707973,31.56263636796436,0.3526395985504921,0.3526395985504921,0.0,0.4371684999907156,3.938099957089014,1,0.0009642871618602555,1,4.965209661468642,0.08492625710925561,0,1,0,0.0,1.5
34,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,384.66894108122034,236.12569386033016,376.940347160521,240.60887043712444,8.934765593443815,10,14.363366670056402,0.7474433107345259,0.25255668926547414,4.878865856824919,4.878113869017793,4.373694702946243,32.262199681800254,0.3772068647913655,0.3772068647913655,0.0,0.4619694214265512,3.9117252815196917,1,0.0007519878071260422,1,4.965209661468642,0.08709579245084959,0,1,0,0.0,1.5
35,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,382.772998334353,234.4054888146868,375.75083540980313,238.67646517549863,8.219003054722421,11,16.044710677191162,0.7248284004181098,0.27517159958189014,4.876344739061994,4.875565557533895,4.3720265573887716,38.060224077821786,0.4328084512388423,0.4328084512388423,0.0,0.5183189447143436,3.853707612674428,1,0.0007791815280988601,1,4.965209661468642,0.08964410393474669,0,1,0,0.0,1.5
36,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,381.19290849957684,232.54491789980437,374.56132365908525,236.74405991387283,7.849249081979299,12,17.769215337769413,0.701262328214469,0.29873767178553107,4.8736778318906255,4.872855977860456,4.370259403195548,40.09182060232514,0.46624307699164497,0.46624307699164497,0.0,0.5521291805856544,3.8181302226098937,1,0.0008218540301694333,1,4.965209661468642,0.09235368360818658,0,1,0,0.0,1.5
37,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,379.5621741178777,230.57857316451802,373.37181190836736,234.81165465224703,7.499304178834713,13,19.535816366720653,0.6774833001307393,0.3225166998692607,4.870858387822144,4.869828594564698,4.368388426384221,44.909354929565325,0.5168142932445985,0.5168142932445985,0.0,0.6033588103742271,3.7650296160099934,1,0.001029793257446343,1,4.965209661468642,0.09538106690394471,0,1,0,0.0,1.5
38,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,377.6854910109418,228.69628484335217,372.1823001576495,232.87924939062123,6.912474374019052,14,21.34354850762647,0.6540727386279512,0.3459272613720487,4.867879413423133,4.866548532808789,4.366408609677201,49.8119599905697,0.5683072450196829,0.5683072450196829,0.0,0.6555227958695026,3.7108858138076983,1,0.0013308806143443874,1,4.965209661468642,0.09866112865985337,0,1,0,0.0,1.5
39,0,0,security_risk,0.0,0.0,0.0,0.5499887609531796,79.45001123904682,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,375.5589721642987,227.07460963462148,370.9927884069316,230.94684412899542,5.987005435563158,15,23.19152515617592,0.6312631371452793,0.36873686285472074,4.86473366462647,4.863191566864527,4.364314725799248,53.61459085845809,0.6136027967125077,0.6136027967125077,0.0,0.7013834083139712,3.6629313174852767,1,0.0015420977619422516,1,4.965209661468642,0.1020180946041146,0,1,0,0.0,1.5
